customer_id,name,email,age,gender,region,city,segment,loyalty_score,join_date
CUST-01527,Customer_1527,customer1527@example.com,29,Female,North America,Houston,Regular,4.27,2020-08-03
CUST-01528,Customer_1528,customer1528@example.com,60,Other,North America,New York,Premium,7.93,2019-02-09
CUST-01529,Customer_1529,customer1529@example.com,65,Other,Asia Pacific,Sydney,New,5.76,2021-02-28
CUST-01530,Customer_1530,customer1530@example.com,35,Female,Europe,Rome,Regular,1.79,2018-11-27
CUST-01531,Customer_1531,customer1531@example.com,65,Other,Europe,Rome,Regular,8.36,2019-08-23
CUST-01532,Customer_1532,customer1532@example.com,24,Other,Africa,Johannesburg,Regular,6.57,2020-07-25
CUST-01533,Customer_1533,customer1533@example.com,66,Other,Africa,Johannesburg,Premium,2.38,2019-02-02
CUST-01534,Customer_1534,customer1534@example.com,53,Other,Europe,Amsterdam,New,9.78,2021-02-11
CUST-01535,Customer_1535,customer1535@example.com,63,Female,Latin America,Santiago,Premium,1.61,2021-07-25
CUST-01536,Customer_1536,customer1536@example.com,68,Other,Middle East,Cairo,Premium,3.47,2019-02-05
CUST-01537,Customer_1537,customer1537@example.com,54,Other,Asia Pacific,Tokyo,Premium,2.71,2021-05-19
CUST-01538,Customer_1538,customer1538@example.com,52,Male,Latin America,Santiago,New,4.94,2022-05-02
CUST-01539,Customer_1539,customer1539@example.com,67,Male,Latin America,Lima,New,2.66,2019-05-13
CUST-01540,Customer_1540,customer1540@example.com,55,Other,Middle East,Riyadh,New,5.1,2022-06-20
CUST-01541,Customer_1541,customer1541@example.com,72,Other,Asia Pacific,Sydney,Premium,3.42,2019-01-06
CUST-01542,Customer_1542,customer1542@example.com,20,Female,Europe,Paris,Regular,1.35,2019-04-06
CUST-01543,Customer_1543,customer1543@example.com,35,Male,Asia Pacific,Singapore,New,6.78,2020-02-13
CUST-01544,Customer_1544,customer1544@example.com,25,Female,Europe,Madrid,Regular,6.69,2021-02-20
CUST-01545,Customer_1545,customer1545@example.com,63,Male,Asia Pacific,Tokyo,Regular,4.68,2023-03-15
CUST-01546,Customer_1546,customer1546@example.com,21,Male,Asia Pacific,Sydney,New,8.42,2019-11-13
CUST-01547,Customer_1547,customer1547@example.com,29,Male,Africa,Cairo,Regular,5.84,2022-12-18
CUST-01548,Customer_1548,customer1548@example.com,65,Female,North America,Vancouver,New,8.83,2023-05-25
CUST-01549,Customer_1549,customer1549@example.com,31,Male,Middle East,Cairo,New,3.92,2019-09-26
CUST-01550,Customer_1550,customer1550@example.com,69,Female,Middle East,Doha,Regular,3.09,2021-09-10
CUST-01551,Customer_1551,customer1551@example.com,75,Female,Asia Pacific,Singapore,Regular,2.67,2019-07-02
CUST-01552,Customer_1552,customer1552@example.com,49,Female,Europe,Madrid,Regular,1.19,2019-05-22
CUST-01553,Customer_1553,customer1553@example.com,61,Male,Europe,Amsterdam,Regular,4.84,2021-11-14
CUST-01554,Customer_1554,customer1554@example.com,24,Male,Africa,Johannesburg,New,7.54,2018-02-06
CUST-01555,Customer_1555,customer1555@example.com,42,Male,Middle East,Dubai,Regular,7.87,2023-06-26
CUST-01556,Customer_1556,customer1556@example.com,33,Female,North America,Los Angeles,New,2.28,2023-05-04
CUST-01557,Customer_1557,customer1557@example.com,68,Male,Middle East,Dubai,New,5.88,2020-11-17
CUST-01558,Customer_1558,customer1558@example.com,30,Other,Africa,Lagos,Regular,9.03,2019-05-22
CUST-01559,Customer_1559,customer1559@example.com,48,Male,Asia Pacific,Sydney,Premium,5.89,2020-04-10
CUST-01560,Customer_1560,customer1560@example.com,25,Male,Africa,Accra,Regular,1.93,2020-07-10
CUST-01561,Customer_1561,customer1561@example.com,74,Male,North America,Toronto,Regular,1.22,2021-08-20
CUST-01562,Customer_1562,customer1562@example.com,40,Male,Latin America,Mexico City,New,9.3,2023-10-28
CUST-01563,Customer_1563,customer1563@example.com,74,Female,Latin America,Santiago,New,2.53,2018-12-09
CUST-01564,Customer_1564,customer1564@example.com,36,Other,Europe,London,Regular,4.0,2021-01-25
CUST-01565,Customer_1565,customer1565@example.com,56,Female,North America,New York,Premium,5.77,2023-02-06
CUST-01566,Customer_1566,customer1566@example.com,45,Other,Europe,Rome,Premium,7.18,2023-04-26
CUST-01567,Customer_1567,customer1567@example.com,74,Female,Asia Pacific,Sydney,Premium,6.96,2020-04-04
CUST-01568,Customer_1568,customer1568@example.com,68,Male,Africa,Lagos,Premium,8.0,2019-04-01
CUST-01569,Customer_1569,customer1569@example.com,42,Female,Asia Pacific,Singapore,New,8.33,2018-12-18
CUST-01570,Customer_1570,customer1570@example.com,64,Male,Middle East,Istanbul,Premium,3.91,2019-02-01
CUST-01571,Customer_1571,customer1571@example.com,40,Female,Europe,Amsterdam,Regular,5.33,2021-07-10
CUST-01572,Customer_1572,customer1572@example.com,39,Other,Middle East,Doha,Regular,9.29,2021-04-05
CUST-01573,Customer_1573,customer1573@example.com,49,Other,Latin America,Lima,Regular,8.39,2021-04-09
CUST-01574,Customer_1574,customer1574@example.com,63,Other,North America,Toronto,Regular,8.3,2019-11-13
CUST-01575,Customer_1575,customer1575@example.com,33,Male,Africa,Lagos,Regular,9.95,2018-02-23
CUST-01576,Customer_1576,customer1576@example.com,48,Male,Asia Pacific,Shanghai,New,9.2,2021-01-26
CUST-01577,Customer_1577,customer1577@example.com,47,Other,Europe,Berlin,Premium,9.75,2021-08-01
CUST-01578,Customer_1578,customer1578@example.com,70,Other,Europe,Paris,Premium,2.24,2023-12-02
CUST-01579,Customer_1579,customer1579@example.com,42,Female,Africa,Nairobi,New,4.35,2023-12-20
CUST-01580,Customer_1580,customer1580@example.com,55,Other,North America,Vancouver,Premium,8.83,2018-04-04
CUST-01581,Customer_1581,customer1581@example.com,27,Male,Europe,Berlin,Regular,1.11,2021-07-18
CUST-01582,Customer_1582,customer1582@example.com,48,Other,Europe,Paris,New,9.54,2021-12-31
CUST-01583,Customer_1583,customer1583@example.com,39,Other,Latin America,Santiago,Regular,7.26,2020-06-09
CUST-01584,Customer_1584,customer1584@example.com,21,Male,North America,Los Angeles,New,6.44,2019-06-24
CUST-01585,Customer_1585,customer1585@example.com,18,Female,Middle East,Riyadh,Regular,7.12,2021-11-12
CUST-01586,Customer_1586,customer1586@example.com,71,Other,Middle East,Doha,Premium,5.52,2019-12-08
CUST-01587,Customer_1587,customer1587@example.com,35,Other,Latin America,Mexico City,New,4.4,2019-01-24
CUST-01588,Customer_1588,customer1588@example.com,43,Male,Africa,Nairobi,Regular,8.4,2022-10-04
CUST-01589,Customer_1589,customer1589@example.com,70,Other,Middle East,Dubai,Regular,6.78,2021-03-28
CUST-01590,Customer_1590,customer1590@example.com,69,Female,Europe,London,Regular,1.98,2018-08-30
CUST-01591,Customer_1591,customer1591@example.com,67,Female,Asia Pacific,Shanghai,Regular,2.46,2018-11-27
CUST-01592,Customer_1592,customer1592@example.com,56,Female,North America,Los Angeles,Premium,2.69,2019-09-19
CUST-01593,Customer_1593,customer1593@example.com,33,Other,Africa,Lagos,Regular,6.08,2022-10-18
CUST-01594,Customer_1594,customer1594@example.com,21,Female,Latin America,São Paulo,Regular,1.08,2021-01-13
CUST-01595,Customer_1595,customer1595@example.com,50,Female,Asia Pacific,Mumbai,Premium,7.53,2019-02-07
CUST-01596,Customer_1596,customer1596@example.com,24,Other,Africa,Casablanca,Regular,5.53,2022-04-10
CUST-01597,Customer_1597,customer1597@example.com,55,Male,Europe,London,Regular,3.61,2019-04-16
CUST-01598,Customer_1598,customer1598@example.com,23,Male,Africa,Johannesburg,New,9.58,2019-12-21
CUST-01599,Customer_1599,customer1599@example.com,59,Other,Europe,Rome,Premium,2.45,2022-04-08
CUST-01600,Customer_1600,customer1600@example.com,56,Female,Middle East,Doha,New,5.03,2019-02-12
CUST-01601,Customer_1601,customer1601@example.com,41,Male,Asia Pacific,Sydney,New,9.02,2023-10-23
CUST-01602,Customer_1602,customer1602@example.com,31,Other,Latin America,Mexico City,New,1.67,2019-04-19
CUST-01603,Customer_1603,customer1603@example.com,49,Male,Middle East,Doha,Premium,2.28,2020-08-19
CUST-01604,Customer_1604,customer1604@example.com,49,Female,Middle East,Dubai,Premium,2.53,2020-07-07
CUST-01605,Customer_1605,customer1605@example.com,35,Female,Europe,London,Regular,1.8,2019-07-11
CUST-01606,Customer_1606,customer1606@example.com,34,Female,Africa,Johannesburg,New,7.87,2021-10-05
CUST-01607,Customer_1607,customer1607@example.com,25,Female,Africa,Nairobi,New,1.36,2020-06-09
CUST-01608,Customer_1608,customer1608@example.com,72,Female,Latin America,Bogotá,New,4.3,2023-04-25
CUST-01609,Customer_1609,customer1609@example.com,23,Other,Asia Pacific,Sydney,New,5.05,2023-10-22
CUST-01610,Customer_1610,customer1610@example.com,59,Male,North America,Toronto,Premium,7.3,2022-10-09
CUST-01611,Customer_1611,customer1611@example.com,72,Female,North America,Los Angeles,Premium,2.42,2021-05-25
CUST-01612,Customer_1612,customer1612@example.com,42,Female,North America,Los Angeles,New,5.19,2023-06-20
CUST-01613,Customer_1613,customer1613@example.com,24,Other,Middle East,Istanbul,Regular,1.98,2021-05-18
CUST-01614,Customer_1614,customer1614@example.com,43,Female,Latin America,Mexico City,Premium,4.08,2023-02-21
CUST-01615,Customer_1615,customer1615@example.com,62,Female,Latin America,Mexico City,Regular,1.34,2019-04-29
CUST-01616,Customer_1616,customer1616@example.com,58,Other,Latin America,Mexico City,Premium,1.28,2023-02-11
CUST-01617,Customer_1617,customer1617@example.com,69,Female,Latin America,São Paulo,Regular,2.92,2019-10-20
CUST-01618,Customer_1618,customer1618@example.com,45,Other,North America,Vancouver,Premium,2.58,2019-03-17
CUST-01619,Customer_1619,customer1619@example.com,43,Other,North America,Chicago,Premium,5.06,2021-07-28
CUST-01620,Customer_1620,customer1620@example.com,60,Male,Middle East,Riyadh,Regular,1.83,2021-08-24
CUST-01621,Customer_1621,customer1621@example.com,28,Female,Asia Pacific,Sydney,Regular,5.33,2022-07-22
CUST-01622,Customer_1622,customer1622@example.com,62,Other,Africa,Nairobi,New,4.5,2018-01-31
CUST-01623,Customer_1623,customer1623@example.com,30,Other,Middle East,Cairo,Regular,6.21,2019-03-26
CUST-01624,Customer_1624,customer1624@example.com,70,Other,Asia Pacific,Seoul,New,7.6,2018-02-14
CUST-01625,Customer_1625,customer1625@example.com,27,Female,Europe,Amsterdam,Regular,2.02,2023-09-25
CUST-01626,Customer_1626,customer1626@example.com,51,Male,Latin America,Buenos Aires,New,6.71,2023-06-09
CUST-01627,Customer_1627,customer1627@example.com,20,Male,Middle East,Dubai,Regular,4.78,2022-08-24
CUST-01628,Customer_1628,customer1628@example.com,42,Male,Europe,Madrid,Premium,9.57,2023-10-13
CUST-01629,Customer_1629,customer1629@example.com,41,Female,Middle East,Dubai,Regular,5.52,2019-01-23
CUST-01630,Customer_1630,customer1630@example.com,59,Female,Africa,Johannesburg,Regular,4.17,2022-08-13
CUST-01631,Customer_1631,customer1631@example.com,66,Male,Latin America,Lima,Premium,5.13,2021-03-05
CUST-01632,Customer_1632,customer1632@example.com,56,Female,Europe,Madrid,Premium,4.43,2023-08-12
CUST-01633,Customer_1633,customer1633@example.com,45,Male,Africa,Casablanca,New,9.96,2018-11-19
CUST-01634,Customer_1634,customer1634@example.com,19,Female,North America,Vancouver,New,1.93,2023-04-23
CUST-01635,Customer_1635,customer1635@example.com,58,Male,Middle East,Dubai,Regular,7.01,2021-07-30
CUST-01636,Customer_1636,customer1636@example.com,67,Male,Europe,Paris,Regular,8.71,2019-01-22
CUST-01637,Customer_1637,customer1637@example.com,44,Other,Asia Pacific,Mumbai,New,4.56,2021-03-09
CUST-01638,Customer_1638,customer1638@example.com,36,Other,Europe,Madrid,Regular,3.38,2021-07-12
CUST-01639,Customer_1639,customer1639@example.com,18,Female,Africa,Nairobi,New,1.29,2018-03-23
CUST-01640,Customer_1640,customer1640@example.com,71,Other,Europe,Berlin,New,3.86,2019-06-14
CUST-01641,Customer_1641,customer1641@example.com,33,Female,Middle East,Istanbul,Regular,2.73,2023-06-26
CUST-01642,Customer_1642,customer1642@example.com,69,Other,Latin America,São Paulo,Regular,4.51,2019-06-24
CUST-01643,Customer_1643,customer1643@example.com,51,Male,Latin America,Buenos Aires,Premium,1.9,2019-01-28
CUST-01644,Customer_1644,customer1644@example.com,58,Other,Middle East,Dubai,Regular,9.25,2022-09-14
CUST-01645,Customer_1645,customer1645@example.com,31,Male,Europe,Berlin,Regular,4.94,2023-05-08
CUST-01646,Customer_1646,customer1646@example.com,19,Other,Middle East,Riyadh,New,9.29,2018-09-02
CUST-01647,Customer_1647,customer1647@example.com,19,Male,Middle East,Istanbul,New,9.85,2023-05-26
CUST-01648,Customer_1648,customer1648@example.com,29,Male,Africa,Cairo,Regular,3.67,2022-07-22
CUST-01649,Customer_1649,customer1649@example.com,67,Female,Europe,Rome,Regular,6.93,2020-05-04
CUST-01650,Customer_1650,customer1650@example.com,58,Other,North America,Los Angeles,Premium,8.8,2018-12-11
CUST-01651,Customer_1651,customer1651@example.com,25,Female,Latin America,Lima,Regular,3.36,2019-07-16
CUST-01652,Customer_1652,customer1652@example.com,49,Male,North America,New York,New,4.52,2022-03-06
CUST-01653,Customer_1653,customer1653@example.com,22,Other,North America,Houston,Regular,1.69,2023-11-06
CUST-01654,Customer_1654,customer1654@example.com,74,Female,Latin America,Bogotá,Premium,8.28,2019-07-13
CUST-01655,Customer_1655,customer1655@example.com,75,Other,Asia Pacific,Tokyo,Premium,6.68,2018-04-08
CUST-01656,Customer_1656,customer1656@example.com,40,Other,North America,Chicago,Regular,6.4,2018-01-16
CUST-01657,Customer_1657,customer1657@example.com,65,Male,Europe,Madrid,Premium,2.74,2018-04-02
CUST-01658,Customer_1658,customer1658@example.com,51,Female,Middle East,Dubai,Regular,2.03,2019-11-06
CUST-01659,Customer_1659,customer1659@example.com,26,Other,North America,Chicago,Regular,7.22,2019-01-29
CUST-01660,Customer_1660,customer1660@example.com,48,Male,Asia Pacific,Sydney,Premium,4.14,2022-09-10
CUST-01661,Customer_1661,customer1661@example.com,47,Other,Africa,Cairo,Regular,9.52,2019-08-23
CUST-01662,Customer_1662,customer1662@example.com,30,Other,Asia Pacific,Singapore,New,3.53,2021-05-05
CUST-01663,Customer_1663,customer1663@example.com,68,Male,North America,Toronto,Regular,9.58,2022-02-24
CUST-01664,Customer_1664,customer1664@example.com,45,Female,Latin America,Bogotá,Regular,6.61,2023-03-02
CUST-01665,Customer_1665,customer1665@example.com,30,Female,Latin America,Bogotá,Regular,9.08,2018-07-19
CUST-01666,Customer_1666,customer1666@example.com,74,Other,Latin America,Mexico City,Premium,3.28,2021-06-27
CUST-01667,Customer_1667,customer1667@example.com,70,Other,Asia Pacific,Shanghai,New,4.17,2018-04-04
CUST-01668,Customer_1668,customer1668@example.com,69,Male,North America,Los Angeles,Premium,4.22,2018-08-14
CUST-01669,Customer_1669,customer1669@example.com,41,Male,Europe,Rome,New,1.09,2023-11-09
CUST-01670,Customer_1670,customer1670@example.com,39,Other,North America,Vancouver,Regular,8.16,2019-12-24
CUST-01671,Customer_1671,customer1671@example.com,42,Male,Middle East,Dubai,Premium,5.75,2018-11-16
CUST-01672,Customer_1672,customer1672@example.com,63,Other,Middle East,Tel Aviv,New,1.67,2023-07-01
CUST-01673,Customer_1673,customer1673@example.com,66,Male,Latin America,Santiago,New,2.77,2022-03-15
CUST-01674,Customer_1674,customer1674@example.com,35,Male,Latin America,São Paulo,Regular,5.08,2023-02-12
CUST-01675,Customer_1675,customer1675@example.com,42,Male,Asia Pacific,Shanghai,Premium,3.57,2023-06-23
CUST-01676,Customer_1676,customer1676@example.com,47,Female,Middle East,Dubai,Premium,1.33,2022-07-16
CUST-01677,Customer_1677,customer1677@example.com,39,Male,Middle East,Dubai,New,5.23,2021-07-13
CUST-01678,Customer_1678,customer1678@example.com,35,Female,Africa,Cairo,Regular,4.6,2022-09-25
CUST-01679,Customer_1679,customer1679@example.com,57,Female,Asia Pacific,Mumbai,Premium,7.27,2021-11-13
CUST-01680,Customer_1680,customer1680@example.com,25,Other,Latin America,Santiago,New,1.92,2019-11-27
CUST-01681,Customer_1681,customer1681@example.com,26,Female,North America,New York,Regular,8.75,2021-09-15
CUST-01682,Customer_1682,customer1682@example.com,23,Female,Europe,Paris,Regular,8.35,2022-07-29
CUST-01683,Customer_1683,customer1683@example.com,73,Male,North America,Vancouver,Premium,2.0,2020-08-03
CUST-01684,Customer_1684,customer1684@example.com,39,Female,North America,Chicago,New,3.43,2019-06-14
CUST-01685,Customer_1685,customer1685@example.com,47,Female,Europe,Madrid,Premium,8.76,2022-12-20
CUST-01686,Customer_1686,customer1686@example.com,46,Male,Latin America,Santiago,Regular,6.2,2023-08-17
CUST-01687,Customer_1687,customer1687@example.com,38,Female,Latin America,Buenos Aires,New,3.03,2020-03-30
CUST-01688,Customer_1688,customer1688@example.com,23,Male,Asia Pacific,Seoul,Regular,6.94,2019-10-02
CUST-01689,Customer_1689,customer1689@example.com,22,Male,Africa,Lagos,New,2.91,2023-09-15
CUST-01690,Customer_1690,customer1690@example.com,70,Female,Europe,Amsterdam,Regular,2.88,2023-01-09
CUST-01691,Customer_1691,customer1691@example.com,72,Female,Middle East,Cairo,Premium,7.38,2023-07-29
CUST-01692,Customer_1692,customer1692@example.com,24,Male,Europe,Madrid,New,9.25,2021-04-12
CUST-01693,Customer_1693,customer1693@example.com,50,Female,Latin America,Lima,Premium,2.69,2020-05-13
CUST-01694,Customer_1694,customer1694@example.com,61,Other,Latin America,Mexico City,Premium,6.84,2019-04-03
CUST-01695,Customer_1695,customer1695@example.com,65,Male,Latin America,São Paulo,Premium,9.05,2019-08-05
CUST-01696,Customer_1696,customer1696@example.com,48,Female,Asia Pacific,Tokyo,Regular,2.06,2022-09-06
CUST-01697,Customer_1697,customer1697@example.com,45,Female,North America,Chicago,Premium,5.52,2022-04-28
CUST-01698,Customer_1698,customer1698@example.com,46,Male,Asia Pacific,Tokyo,Premium,1.44,2021-04-03
CUST-01699,Customer_1699,customer1699@example.com,30,Female,Africa,Johannesburg,Regular,2.59,2020-05-07
CUST-01700,Customer_1700,customer1700@example.com,49,Male,Middle East,Cairo,Regular,6.82,2018-12-12
CUST-01701,Customer_1701,customer1701@example.com,21,Other,Europe,London,New,3.4,2018-07-24
CUST-01702,Customer_1702,customer1702@example.com,35,Other,Middle East,Dubai,Regular,7.3,2021-06-10
CUST-01703,Customer_1703,customer1703@example.com,24,Other,Latin America,Bogotá,Regular,3.41,2019-10-02
CUST-01704,Customer_1704,customer1704@example.com,40,Other,Europe,Paris,New,6.37,2018-01-10
CUST-01705,Customer_1705,customer1705@example.com,50,Other,North America,Los Angeles,New,3.75,2023-11-08
CUST-01706,Customer_1706,customer1706@example.com,38,Male,Europe,Paris,New,2.69,2021-11-15
CUST-01707,Customer_1707,customer1707@example.com,60,Male,Europe,London,Regular,9.77,2018-08-28
CUST-01708,Customer_1708,customer1708@example.com,66,Female,Europe,Rome,Regular,6.25,2022-02-26
CUST-01709,Customer_1709,customer1709@example.com,25,Male,Europe,Amsterdam,Regular,6.11,2020-06-22
CUST-01710,Customer_1710,customer1710@example.com,50,Male,Europe,Madrid,Premium,7.98,2018-11-07
CUST-01711,Customer_1711,customer1711@example.com,39,Other,Asia Pacific,Seoul,Regular,4.16,2022-08-23
CUST-01712,Customer_1712,customer1712@example.com,49,Female,Asia Pacific,Seoul,Premium,1.12,2020-12-31
CUST-01713,Customer_1713,customer1713@example.com,39,Other,Asia Pacific,Seoul,New,8.71,2023-01-25
CUST-01714,Customer_1714,customer1714@example.com,35,Other,Latin America,São Paulo,New,6.76,2019-04-05
CUST-01715,Customer_1715,customer1715@example.com,60,Male,Latin America,Mexico City,Regular,3.2,2023-12-02
CUST-01716,Customer_1716,customer1716@example.com,31,Male,Latin America,Buenos Aires,New,9.29,2021-03-19
CUST-01717,Customer_1717,customer1717@example.com,35,Other,Africa,Lagos,New,5.9,2021-10-27
CUST-01718,Customer_1718,customer1718@example.com,34,Female,Middle East,Riyadh,New,8.99,2021-04-29
CUST-01719,Customer_1719,customer1719@example.com,35,Male,Middle East,Istanbul,Regular,6.22,2023-12-21
CUST-01720,Customer_1720,customer1720@example.com,25,Female,Asia Pacific,Shanghai,Regular,6.1,2020-12-14
CUST-01721,Customer_1721,customer1721@example.com,18,Other,Asia Pacific,Tokyo,Regular,2.32,2023-10-17
CUST-01722,Customer_1722,customer1722@example.com,36,Other,Europe,Madrid,New,2.46,2022-02-21
CUST-01723,Customer_1723,customer1723@example.com,69,Female,Asia Pacific,Tokyo,Premium,1.37,2020-05-29
CUST-01724,Customer_1724,customer1724@example.com,21,Male,Middle East,Dubai,Regular,4.87,2023-08-14
CUST-01725,Customer_1725,customer1725@example.com,34,Female,North America,New York,Regular,8.07,2022-04-09
CUST-01726,Customer_1726,customer1726@example.com,27,Other,Africa,Accra,New,3.44,2019-09-04
CUST-01727,Customer_1727,customer1727@example.com,23,Male,Latin America,Lima,Regular,5.26,2021-01-06
CUST-01728,Customer_1728,customer1728@example.com,58,Male,Europe,Rome,Regular,9.04,2020-07-27
CUST-01729,Customer_1729,customer1729@example.com,29,Other,Middle East,Tel Aviv,Regular,8.88,2022-12-02
CUST-01730,Customer_1730,customer1730@example.com,67,Male,Europe,Rome,Premium,4.75,2019-09-12
CUST-01731,Customer_1731,customer1731@example.com,23,Other,Asia Pacific,Sydney,Regular,5.15,2019-07-24
CUST-01732,Customer_1732,customer1732@example.com,24,Female,Latin America,Bogotá,Regular,7.25,2022-04-15
CUST-01733,Customer_1733,customer1733@example.com,40,Female,Africa,Casablanca,Regular,5.2,2021-06-28
CUST-01734,Customer_1734,customer1734@example.com,53,Female,Latin America,São Paulo,Premium,1.8,2019-03-13
CUST-01735,Customer_1735,customer1735@example.com,68,Other,Middle East,Tel Aviv,Premium,4.36,2023-04-14
CUST-01736,Customer_1736,customer1736@example.com,74,Female,Middle East,Cairo,Premium,2.13,2023-09-13
CUST-01737,Customer_1737,customer1737@example.com,69,Male,North America,Houston,Regular,1.76,2020-04-19
CUST-01738,Customer_1738,customer1738@example.com,39,Female,Africa,Lagos,Regular,6.09,2023-11-16
CUST-01739,Customer_1739,customer1739@example.com,25,Other,Asia Pacific,Tokyo,New,5.6,2018-06-14
CUST-01740,Customer_1740,customer1740@example.com,51,Other,Africa,Nairobi,Premium,9.71,2019-02-28
CUST-01741,Customer_1741,customer1741@example.com,58,Female,Europe,Rome,Regular,7.47,2018-01-21
CUST-01742,Customer_1742,customer1742@example.com,62,Male,Latin America,Lima,Premium,1.0,2023-02-19
CUST-01743,Customer_1743,customer1743@example.com,24,Male,North America,Toronto,Regular,5.26,2022-04-21
CUST-01744,Customer_1744,customer1744@example.com,21,Female,Latin America,Bogotá,New,4.64,2019-07-26
CUST-01745,Customer_1745,customer1745@example.com,34,Other,Europe,Madrid,New,4.95,2023-08-07
CUST-01746,Customer_1746,customer1746@example.com,45,Male,Middle East,Dubai,Premium,2.66,2023-08-05
CUST-01747,Customer_1747,customer1747@example.com,50,Female,Europe,Paris,Regular,5.32,2020-06-18
CUST-01748,Customer_1748,customer1748@example.com,55,Female,Africa,Lagos,New,4.47,2018-11-30
CUST-01749,Customer_1749,customer1749@example.com,70,Female,Latin America,Bogotá,Regular,2.08,2021-04-24
CUST-01750,Customer_1750,customer1750@example.com,37,Other,North America,Toronto,Regular,9.04,2023-04-10
CUST-01751,Customer_1751,customer1751@example.com,40,Female,Latin America,São Paulo,New,8.94,2021-11-25
CUST-01752,Customer_1752,customer1752@example.com,28,Other,Asia Pacific,Tokyo,Regular,2.9,2022-06-20
CUST-01753,Customer_1753,customer1753@example.com,22,Male,Latin America,Lima,Regular,4.17,2022-10-16
CUST-01754,Customer_1754,customer1754@example.com,63,Other,Asia Pacific,Mumbai,Regular,3.73,2021-05-08
CUST-01755,Customer_1755,customer1755@example.com,48,Other,North America,Vancouver,Regular,2.62,2022-04-25
CUST-01756,Customer_1756,customer1756@example.com,34,Female,Africa,Accra,Regular,6.3,2022-12-10
CUST-01757,Customer_1757,customer1757@example.com,57,Male,Asia Pacific,Shanghai,Regular,8.67,2019-05-10
CUST-01758,Customer_1758,customer1758@example.com,60,Other,Europe,London,Premium,5.29,2019-12-21
CUST-01759,Customer_1759,customer1759@example.com,24,Male,Africa,Nairobi,New,7.55,2021-04-08
CUST-01760,Customer_1760,customer1760@example.com,21,Male,Latin America,São Paulo,New,1.34,2018-08-15
CUST-01761,Customer_1761,customer1761@example.com,56,Male,Latin America,Buenos Aires,Regular,3.89,2023-12-11
CUST-01762,Customer_1762,customer1762@example.com,26,Other,Latin America,Bogotá,New,6.01,2019-09-01
CUST-01763,Customer_1763,customer1763@example.com,46,Other,Asia Pacific,Mumbai,Regular,2.46,2022-07-01
CUST-01764,Customer_1764,customer1764@example.com,55,Other,Europe,London,Premium,1.87,2018-04-14
CUST-01765,Customer_1765,customer1765@example.com,41,Male,Europe,London,Regular,4.07,2023-10-22
CUST-01766,Customer_1766,customer1766@example.com,59,Male,Africa,Casablanca,Regular,6.13,2022-01-11
CUST-01767,Customer_1767,customer1767@example.com,40,Other,Middle East,Tel Aviv,New,8.68,2018-07-28
CUST-01768,Customer_1768,customer1768@example.com,58,Male,Latin America,Bogotá,Regular,2.14,2022-05-27
CUST-01769,Customer_1769,customer1769@example.com,25,Male,Asia Pacific,Tokyo,Regular,6.41,2020-10-25
CUST-01770,Customer_1770,customer1770@example.com,70,Female,North America,Los Angeles,New,4.51,2021-01-16
CUST-01771,Customer_1771,customer1771@example.com,36,Other,North America,Los Angeles,Regular,3.17,2022-05-28
CUST-01772,Customer_1772,customer1772@example.com,37,Male,Middle East,Cairo,Regular,5.91,2018-12-11
CUST-01773,Customer_1773,customer1773@example.com,34,Male,Middle East,Istanbul,New,4.04,2020-03-21
CUST-01774,Customer_1774,customer1774@example.com,74,Other,Europe,Berlin,Regular,8.35,2020-10-21
CUST-01775,Customer_1775,customer1775@example.com,33,Other,Africa,Lagos,Regular,9.14,2023-12-25
CUST-01776,Customer_1776,customer1776@example.com,22,Other,North America,Chicago,New,7.65,2018-09-08
CUST-01777,Customer_1777,customer1777@example.com,26,Male,Middle East,Istanbul,Regular,1.94,2022-03-23
CUST-01778,Customer_1778,customer1778@example.com,59,Male,Middle East,Riyadh,Regular,1.19,2018-06-21
CUST-01779,Customer_1779,customer1779@example.com,52,Other,North America,Los Angeles,Regular,7.64,2022-09-13
CUST-01780,Customer_1780,customer1780@example.com,42,Female,Latin America,São Paulo,New,7.31,2022-09-04
CUST-01781,Customer_1781,customer1781@example.com,46,Other,Europe,London,Premium,9.84,2021-02-16
CUST-01782,Customer_1782,customer1782@example.com,39,Male,Asia Pacific,Singapore,Regular,3.14,2018-10-13
CUST-01783,Customer_1783,customer1783@example.com,32,Other,Middle East,Dubai,Regular,6.11,2018-02-16
CUST-01784,Customer_1784,customer1784@example.com,70,Male,Africa,Nairobi,Premium,2.14,2019-07-16
CUST-01785,Customer_1785,customer1785@example.com,38,Other,Asia Pacific,Tokyo,Regular,9.01,2020-06-27
CUST-01786,Customer_1786,customer1786@example.com,43,Male,Europe,Madrid,Regular,1.69,2022-08-17
CUST-01787,Customer_1787,customer1787@example.com,63,Male,Europe,Amsterdam,Regular,4.99,2020-07-29
CUST-01788,Customer_1788,customer1788@example.com,36,Male,Asia Pacific,Shanghai,New,5.74,2020-04-11
CUST-01789,Customer_1789,customer1789@example.com,52,Female,Asia Pacific,Seoul,Regular,7.35,2023-04-17
CUST-01790,Customer_1790,customer1790@example.com,23,Male,Latin America,Buenos Aires,Regular,8.57,2022-06-07
CUST-01791,Customer_1791,customer1791@example.com,65,Other,Europe,Berlin,Regular,8.35,2019-03-18
